VOTER_ID,uplift_score,uplift_decile,MOVED_A
626243,0.014559620559260855,2,0
64483,0.02004288557195183,4,1
477139,0.04276448464058091,9,1
92703,0.01167519550411833,2,0
54751,0.025188252959211177,6,1
165254,0.027649196203061444,6,0
610572,0.026138147068689888,6,1
409111,0.017941341866464233,3,0
298013,0.00407855159531878,0,0
47228,0.027755235046563187,6,1
290298,0.03872046347955138,9,0
337939,0.027711927403824888,6,1
623517,0.02273038982297626,5,0
345100,0.02100655524951739,5,0
126967,0.0029454760091960908,0,0
523359,0.0025154025777344713,0,1
149144,0.03380687612076699,8,0
178574,0.03781883910929085,9,0
154648,0.019498045218082793,4,1
291987,0.007320348236667884,0,0
291582,0.014495561786468658,2,0
369412,0.0373735426411721,9,1
114424,0.029853604752971108,7,1
619550,0.04276448464058091,9,1
165852,0.009600321891382768,1,0
200222,0.017730801315103184,3,1
606776,0.013403961199137615,2,0
267498,0.014122054465979583,2,1
17686,0.017941341866464233,3,0
402483,0.011000771527675313,1,0
511652,0.007320348236667884,0,0
241336,0.009600321891382768,1,0
488971,0.02004435839164803,4,0
378243,0.03119578249579391,7,0
587888,0.026649769100275778,6,0
296996,0.013932962955345962,2,1
477567,0.018141853739292058,3,1
402619,0.012885438675591832,2,1
412087,0.009225732960582655,1,0
389495,0.021382065582673027,5,0
327453,0.01589012961988906,2,1
559986,0.006547753982818927,0,0
224898,0.010715689594199329,1,1
179797,0.02141146987916892,5,1
129252,0.011000771527675313,1,0
610638,0.027649196203061444,6,0
624934,0.006366838191609658,0,1
300578,0.023863432743821023,5,1
418275,-0.009509978613088776,0,1
398999,0.03343943313107489,8,0
324492,0.010480901152905786,1,1
435554,0.04276448464058091,9,0
196903,0.02375035414402027,5,0
92771,0.03343943313107489,8,0
213520,0.025188252959211177,6,1
575470,0.019642875927213477,4,0
271917,0.018174330611259226,3,0
216681,0.032553523350103586,8,1
105661,0.01180157036434748,2,0
518794,0.02062961347140252,4,0
529855,0.0201513187284435,4,0
94636,0.01746304712350516,3,0
112483,0.011562018791641648,2,1
498569,0.03229582698639544,8,0
629685,0.007320348236667884,0,0
106417,0.012309369751308141,2,0
309667,0.020941104525908638,5,0
410897,0.021909330769036617,5,1
613468,0.03119578249579391,7,0
317777,0.009489722393303923,1,0
505429,0.01434794749841678,2,1
352894,0.017730801315103184,3,0
553338,0.03658023888875073,9,1
206079,0.014080193306818811,2,1
389429,0.03320419621895049,8,1
290437,0.023863432743821023,5,0
512534,0.022432197318517588,5,0
251203,0.03034302856136628,7,0
283381,0.026649769100275778,6,1
119413,0.019314053279119114,4,1
583034,0.03292795726017622,8,0
36320,0.007333493205249009,0,1
455972,0.02161201726102785,5,1
112772,0.01151966897597767,2,0
506596,0.020941104525908638,5,0
311170,0.010247051224342885,1,0
255459,0.03612770473601307,8,0
369679,0.008831397371039384,1,0
521346,0.01199373372378032,2,0
440751,0.03980501546313503,9,1
464576,0.016999483983221764,3,0
18135,0.016627712816715934,3,1
482502,0.027649196203061444,6,0
75657,0.02679777055582727,6,1
612007,0.025238919571984708,6,0
302829,0.010715689594199329,1,1
31380,0.026201438119945575,6,1
329684,0.016700103628602136,3,1
87308,0.013186244638489941,2,0
558205,0.01275533644107496,2,0
392838,0.03189362961646697,8,1
520383,0.01569222356799449,2,0
150771,0.0454527562455192,9,0
22168,0.00998595945623898,1,1
586964,0.026995008550906918,6,0
175997,0.024648479433210357,6,1
428486,0.012099677797249131,2,0
552037,0.03447331504624884,8,0
561218,0.027755235046563187,6,0
149056,0.04276448464058091,9,1
111301,0.02100655524951739,5,1
295112,0.010480901152905786,1,0
264657,0.0022727008871692433,0,0
445836,0.014179029162414092,2,0
500375,0.020449158693900515,4,0
208036,0.00463757015880234,0,1
124390,0.00993309453254343,1,0
145670,0.016705408728728832,3,0
474015,0.032288034696430545,8,0
512170,0.024109498950888986,5,0
359780,0.022473983306487977,5,0
444263,0.0454527562455192,9,1
501567,0.0025154025777344713,0,1
572403,0.018174330611259226,3,1
504067,0.017092946927345587,3,1
286965,0.027649196203061444,6,1
9680,0.02137854568557379,5,1
614140,0.017086375440655444,3,1
171682,0.026933863448481143,6,0
616017,0.01188201300108771,2,0
202259,0.02679777055582727,6,0
482447,0.0329654087697267,8,1
46198,0.007558779619404543,0,0
95457,0.013840901999442934,2,1
460343,0.03034302856136628,7,1
312949,0.020941104525908638,5,1
608084,0.030016083528848436,7,1
126859,0.025822504194842333,6,0
287030,0.015249381050738864,2,1
472729,0.009600321891382768,1,0
28,0.010850735303887638,1,0
281760,0.030518223670472577,7,1
484791,0.03980501546313503,9,1
526762,0.01553694661191457,2,0
108910,0.02123325503293505,5,0
441666,0.020900733773273894,5,1
578124,0.027694308877157237,6,1
94222,0.037593424049485014,9,1
112647,0.03504815078404505,8,0
44963,0.03267920663541857,8,0
46690,0.020126666854330788,4,0
288928,0.00995546309854306,1,0
326667,0.03445261829180907,8,0
120521,0.03136465388734255,7,0
10765,0.019475320770024784,4,1
356457,0.004223807299544746,0,0
30528,0.034064572484474975,8,0
597016,0.017170308226627795,3,0
369820,0.03872046347955138,9,0
303240,0.03136465388734255,7,0
35362,0.011494086313639962,2,0
169133,0.007098047336219382,0,0
487418,0.017941341866464233,3,0
560663,0.021805399142524773,5,0
135688,0.03545923081474056,8,1
572494,0.025822504194842333,6,0
267678,0.011000771527675313,1,0
453498,0.03152713266321994,7,0
212782,0.0025154025777344713,0,0
633511,0.030963214481040335,7,0
23871,0.02424143895734776,5,0
111833,0.019401557568389516,4,1
611875,0.028831979426994725,7,0
163348,0.021097351242831075,5,0
523282,0.01958617075705804,4,0
310497,0.024409629153375356,6,0
368499,0.020827164907427254,4,1
315248,0.01199373372378032,2,0
313618,0.03152713266321994,7,1
120193,0.018639188827317354,4,0
62350,0.03872046347955138,9,0
582721,0.017730801315103184,3,0
633373,0.025188252959211177,6,0
443712,0.026960174744679932,6,0
73489,0.027876524564149463,7,1
331516,0.021512856308013417,5,0
349518,0.010480901152905786,1,1
417469,0.025188252959211177,6,0
521197,0.017730801315103184,3,0
274363,0.01569222356799449,2,0
14623,0.008450978898367933,1,0
338865,0.02004288557195183,4,0
570438,0.023481212461691436,5,1
251543,0.02161201726102785,5,0
228799,0.04276448464058091,9,0
235729,0.03658023888875073,9,0
330772,0.010247051224342885,1,1
439247,0.030056579314388432,7,1
183185,0.01569222356799449,2,0
366695,0.03872046347955138,9,1
622119,0.025188252959211177,6,0
356483,0.020941104525908638,5,0
591380,0.00544854355435298,0,0
579076,0.01553694661191457,2,0
56756,0.04276448464058091,9,1
53164,0.021805399142524773,5,0
375577,0.04053921486829415,9,0
441703,0.030518223670472577,7,1
366249,0.008632738685781072,1,0
405042,0.004675949300504079,0,0
312016,0.01025614579164269,1,0
36107,0.00868383093695424,1,0
509051,0.016367366468783617,3,0
321857,0.02365808740834152,5,1
217975,0.008880360903745277,1,0
302537,0.01324485900002953,2,0
251719,0.008058803117190538,1,0
609084,0.0135809313810753,2,0
411652,0.03136465388734255,7,0
273185,0.01890270889877077,4,0
429222,0.017170308226627795,3,1
45399,0.019341022010281483,4,0
494414,0.03303130016630457,8,1
497665,0.034064572484474975,8,0
300331,0.02920535801152868,7,1
499285,0.007333493205249009,0,0
96920,0.010240545032019044,1,0
387735,0.02920535801152868,7,0
365776,0.029853604752971108,7,0
239998,0.02004288557195183,4,0
192078,0.0205991013327122,4,1
10248,0.007333493205249009,0,0
425438,0.02273038982297626,5,0
223608,0.03587946998132385,8,0
90250,0.012674231061177266,2,1
323264,0.04276448464058091,9,1
273170,0.019726376642778654,4,1
103904,0.03781883910929085,9,0
94431,0.017376488943522672,3,1
301061,0.015290818107064064,2,0
154621,0.02920535801152868,7,1
473456,0.021637715988702177,5,0
409796,0.029081772397462624,7,0
491992,0.03447331504624884,8,0
352962,0.010480901152905786,1,0
228589,0.02296978522575599,5,0
635520,0.01931598442165422,4,0
199037,0.03658023888875073,9,0
601945,0.022731157176890116,5,0
448775,0.007333493205249009,0,1
49364,0.02519184599491414,6,0
318353,0.014122054465979583,2,1
96240,0.024479223502871794,6,1
468808,0.023510853554101985,5,0
102645,0.020941104525908638,5,1
569800,0.028019813448951325,7,0
448628,0.03781883910929085,9,1
114064,0.00827006310715861,1,0
445966,0.04276448464058091,9,0
69226,0.029437995779018122,7,0
544163,0.02296978522575599,5,0
615246,0.03034302856136628,7,1
176900,0.03658023888875073,9,0
304070,0.01851053311759321,4,1
498775,0.024250005056031865,6,1
356077,0.008632738685781072,1,0
268402,0.03757692679153918,9,0
279823,0.01890270889877077,4,0
615683,0.01844208480285725,4,0
491786,0.025188252959211177,6,0
517373,0.02961419626853362,7,0
433290,0.019859071350940782,4,0
592429,0.03380687612076699,8,0
455394,0.005851963251709336,0,0
238374,0.01922430164439609,4,0
232736,-0.004362679509883227,0,0
157359,0.02062961347140252,4,0
218364,0.018188041278023426,3,0
274192,0.028144278846533588,7,0
326803,0.04276448464058091,9,1
138063,0.01890270889877077,4,1
631049,0.01553694661191457,2,0
297301,0.020480578927134563,4,1
565096,0.030218543172262913,7,1
319489,0.024109498950888986,5,1
315465,0.013689043132613599,2,1
597153,0.03421540426815822,8,0
600147,0.03757692679153918,9,1
161326,0.007558779619404543,0,1
473173,0.009962028032739545,1,0
345439,0.04276448464058091,9,0
7783,0.009242338969308872,1,0
362308,0.025188252959211177,6,1
539999,0.032288034696430545,8,1
372157,0.019809180362374057,4,0
79394,0.03136465388734255,7,1
485087,0.01553694661191457,2,0
63708,0.03170391145600804,8,0
634771,0.010480901152905786,1,0
104630,0.04053921486829415,9,1
224421,0.02046085182383406,4,0
579134,0.017170308226627795,3,0
59903,0.01746304712350516,3,0
355659,0.010480901152905786,1,1
535304,0.03343943313107489,8,0
389392,0.028831979426994725,7,1
279473,0.028831979426994725,7,0
301976,0.03360477463521516,8,0
539865,0.016367366468783617,3,0
201204,0.03152713266321994,7,0
566692,0.010480901152905786,1,0
305949,0.016367366468783617,3,1
322703,0.025790055817854818,6,1
186813,0.03658023888875073,9,1
153929,0.03192838399670328,8,0
328644,0.018531836437580274,4,0
347490,0.027649196203061444,6,1
529223,0.01746304712350516,3,0
34140,0.023589005378212236,5,0
225243,0.009202088697850996,1,0
484892,0.0454527562455192,9,1
504356,0.00998595945623898,1,0
18957,0.018531836437580274,4,0
460117,0.03034302856136628,7,0
215651,0.006366838191609658,0,1
443848,0.009962028032739545,1,0
519697,0.009962028032739545,1,0
239548,0.023863432743821023,5,0
558600,0.02424143895734776,5,0
2813,0.02424143895734776,5,0
167686,0.021805399142524773,5,1
225423,0.01844208480285725,4,0
305364,0.010715689594199329,1,1
19118,0.0454527562455192,9,1
353026,0.016999483983221764,3,0
350219,0.02004288557195183,4,0
528319,0.012154092795228222,2,1
491743,0.025188252959211177,6,0
153061,0.025790055817854818,6,1
177207,0.0251529517611222,6,1
268862,0.010420836586256366,1,0
445133,0.005655554703855592,0,1
306617,0.030016083528848436,7,1
434668,0.01859742457502689,4,0
484919,0.03658023888875073,9,0
401479,0.00998595945623898,1,0
396955,0.027649196203061444,6,0
516918,0.028144278846533588,7,1
375064,0.016627712816715934,3,1
211645,0.011707246200227173,2,0
206072,0.02335139920253304,5,1
595164,0.01589353959362777,2,0
22919,0.013673879585881399,2,1
43187,0.007320348236667884,0,0
209816,0.0025154025777344713,0,1
188028,0.020900733773273894,5,1
209289,0.019431174148847208,4,0
449970,0.002783684247809892,0,1
156080,0.03980501546313503,9,1
621351,0.007320348236667884,0,1
51069,0.005912256286346174,0,0
634335,0.036305139748747994,8,1
418966,0.03658023888875073,9,1
477262,0.008831397371039384,1,1
198487,0.015249959708233285,2,0
110534,0.02424143895734776,5,0
385367,0.02920535801152868,7,0
394374,0.007558779619404543,0,1
553959,0.02424143895734776,5,1
498066,0.021637715988702177,5,0
64144,0.01813182679284192,3,0
191732,-0.004362679509883227,0,0
576907,0.02141146987916892,5,0
41509,-0.00040937535849538964,0,0
303265,0.009225732960582655,1,1
207536,0.008831397371039384,1,1
205506,0.010077076376558247,1,0
38650,0.012650299637677831,2,1
89437,0.03034302856136628,7,0
197622,0.006366838191609658,0,0
183014,0.019642875927213477,4,0
560714,0.03757692679153918,9,0
93758,0.016660031755265425,3,1
349711,0.0454527562455192,9,1
226555,0.016627712816715934,3,0
117511,0.034064572484474975,8,0
131409,0.011000771527675313,1,0
585259,0.02552749473998156,6,0
564431,0.019657381566453358,4,1
245994,0.02273038982297626,5,1
14878,0.028621773388671112,7,0
498866,0.019642875927213477,4,1
360054,0.008343826308793878,1,0
151990,0.01941700458119655,4,0
107106,0.007558779619404543,0,0
489639,0.017941341866464233,3,0
69082,0.02920535801152868,7,0
70096,0.017170308226627795,3,0
195198,0.018639188827317354,4,1
553068,0.030963214481040335,7,0
544668,0.028831979426994725,7,1
56953,0.03320649527541081,8,1
496420,0.019642875927213477,4,0
153130,0.016660031755265425,3,0
102844,0.03612770473601307,8,1
240556,0.03152713266321994,7,0
220372,0.023122139081309445,5,0
23955,0.009200648395211397,1,1
533959,0.021149615402698718,5,1
247004,0.04086125972503196,9,1
205145,0.019401557568389516,4,0
230638,0.027876524564149463,7,1
129720,-0.0009798256931968785,0,1
153251,0.03658023888875073,9,0
166446,-0.002010615762955692,0,0
121116,0.026504992897995794,6,1
275785,0.009962028032739545,1,0
134298,0.022352383609449522,5,1
126884,0.027560633561053427,6,0
397617,0.027755235046563187,6,0
502836,0.040474864288096934,9,1
598150,0.03506918975437928,8,1
339644,0.02457320985852457,6,0
290376,0.01569222356799449,2,1
490491,0.002185536674307542,0,0
594443,0.03034302856136628,7,1
86128,0.024978197340374597,6,0
229170,0.01844208480285725,4,0
10373,0.019401557568389516,4,1
383895,0.008812464678650322,1,0
423316,0.030056579314388432,7,1
603803,0.004899071125611998,0,1
352838,0.017170308226627795,3,0
548517,0.020580205453109957,4,0
522431,0.0005771871524854477,0,0
283091,0.03980501546313503,9,1
562393,0.019642875927213477,4,0
293492,0.03658023888875073,9,0
24605,0.0194724909221744,4,0
277891,0.03658023888875073,9,1
42102,0.015232391093581987,2,0
503466,0.02039814465668144,4,1
132191,0.008058803117190538,1,0
615716,0.01746304712350516,3,0
91996,0.00961644406042872,1,1
318930,0.010480901152905786,1,1
520982,0.024109498950888986,5,0
303763,0.026284148550926423,6,0
4911,0.010240545032019044,1,1
353613,0.026929710562286047,6,0
601921,0.024830583052322552,6,0
148732,0.03980501546313503,9,1
623080,0.03587946998132385,8,0
295727,0.03034302856136628,7,0
338025,0.01746304712350516,3,1
145508,0.011938559828194362,2,1
259423,0.025188252959211177,6,0
297213,0.020454560012656886,4,0
388896,0.019274888223053788,4,0
192214,0.017170308226627795,3,0
328547,0.005167868828724553,0,0
243068,0.04276448464058091,9,1
392582,0.01890270889877077,4,1
63389,-0.00026854220544281215,0,1
349552,0.018531836437580274,4,0
44299,0.011000771527675313,1,0
91173,0.014379080485517559,2,1
542836,0.03506918975437928,8,1
110178,0.008831397371039384,1,0
230687,0.024250005056031865,6,1
56454,0.0454527562455192,9,0
632906,0.014122054465979583,2,0
300070,0.0120139566884096,2,1
410062,0.02417775637340691,5,1
52321,0.019642875927213477,4,0
338903,0.024109498950888986,5,1
53284,0.0033880219912403864,0,0
104451,0.01844208480285725,4,1
523576,0.03980501546313503,9,1
302697,0.03421540426815822,8,1
57823,0.0279503798374221,7,1
38384,0.01553694661191457,2,1
236680,0.010850735303887638,1,0
89140,0.03504815078404505,8,0
436383,0.0022727008871692433,0,0
607147,0.027649196203061444,6,1
124490,0.004838778090975104,0,0
414275,0.01749833265284051,3,1
553686,0.00937110640275024,1,0
554121,0.02328502804366217,5,1
509800,0.006579174216053085,0,0
559361,0.022611340478999986,5,0
244919,0.004899071125611998,0,1
65467,0.030114049778341367,7,0
320605,0.008831397371039384,1,0
114127,0.025920678287746857,6,0
592579,0.01324485900002953,2,0
424578,0.03380687612076699,8,0
574963,0.04276448464058091,9,0
67721,0.022611340478999986,5,0
277605,0.019610609735761175,4,1
493729,0.04276448464058091,9,1
24241,0.024109498950888986,5,0
253646,0.04276448464058091,9,1
325871,0.022537824471060453,5,1
419192,-0.0009798256931968785,0,0
26057,0.01569222356799449,2,1
92910,0.019703459241369736,4,1
600710,0.025188252959211177,6,0
413806,0.008450978898367933,1,0
170106,0.013370285010479876,2,1
266054,0.028831979426994725,7,0
328635,0.03872046347955138,9,0
355432,0.018790197102328432,4,1
610295,0.008450978898367933,1,0
330790,0.01553694661191457,2,1
28317,0.008450978898367933,1,0
66932,0.02004288557195183,4,0
201151,0.023727494553935247,5,1
259026,0.03192838399670328,8,0
549567,0.010715689594199329,1,0
284897,0.011000771527675313,1,0
69594,0.013465243707190655,2,0
546482,0.02137854568557379,5,1
479038,0.017730801315103184,3,0
313175,0.02814314772885873,7,0
9057,0.01304857142488941,2,0
53006,0.008450978898367933,1,0
366491,0.030762284384420746,7,0
468581,0.020480578927134563,4,0
553409,0.03034302856136628,7,1
193873,0.02424143895734776,5,1
285764,0.02259844981651743,5,1
573361,0.01770987305174304,3,1
346357,0.010480901152905786,1,1
322146,0.005655554703855592,0,0
114990,0.03658023888875073,9,1
531303,0.027649196203061444,6,0
513231,0.01553694661191457,2,0
283411,-0.0007096393577931681,0,0
259974,0.016627712816715934,3,0
77079,0.005655554703855592,0,0
33491,0.008632738685781072,1,0
145370,0.026551704348759253,6,0
286246,0.020941104525908638,5,0
204835,0.012154092795228222,2,0
27658,0.026960174744679932,6,1
36744,0.0070647499956366655,0,1
572029,0.006289558166909015,0,1
125878,0.04276448464058091,9,0
406031,0.03316596483883033,8,0
273023,0.00706873945915204,0,1
506128,0.04276448464058091,9,1
31641,0.026504992897995794,6,0
358416,0.018581811198566056,4,1
254607,0.0135809313810753,2,0
609440,0.02424143895734776,5,0
435063,0.029853604752971108,7,1
423722,0.02920535801152868,7,0
211945,0.026201438119945575,6,0
525760,0.019586931409069586,4,1
542184,0.0313100449936094,7,0
64278,0.027876524564149463,7,0
86893,0.0313100449936094,7,1
177943,0.01711818910749885,3,0
314440,0.00923319573990683,1,0
396594,0.007558779619404543,0,0
23412,0.025920678287746857,6,1
12126,0.027755235046563187,6,1
418977,0.03034302856136628,7,0
545023,0.025280139751489905,6,0
23279,0.01810055326489468,3,0
567617,0.01770987305174304,3,1
74564,-0.005809664031996675,0,0
76631,0.0029958462100629912,0,0
303309,0.03938163082389451,9,1
63193,0.02105607073268606,5,1
475540,0.01931598442165422,4,1
179831,0.018407279013281486,4,1
140971,0.007595760150484299,1,0
387925,0.024409629153375356,6,1
193082,0.004782231263868342,0,0
230915,0.010247051224342885,1,0
453232,0.03938163082389451,9,1
80651,0.013370285010479876,2,1
553273,0.004782231263868342,0,0
597170,0.007558779619404543,0,0
337572,0.03872046347955138,9,1
548340,0.018141853739292058,3,1
602863,0.011029268065881725,1,0
346424,0.03343943313107489,8,1
201573,0.019315186785736127,4,0
9395,0.0056715899194048625,0,1
199251,0.023863432743821023,5,1
551626,0.007527049695913224,0,1
495988,0.040474864288096934,9,0
188062,0.03447331504624884,8,0
224983,0.01874398647583747,4,1
237311,0.020900733773273894,5,0
275904,0.03658023888875073,9,0
28423,0.01924947198986282,4,1
1089,0.02424143895734776,5,0
550206,0.02069522490096848,4,0
123831,0.028887202583183558,7,0
108442,0.01931598442165422,4,0
547912,0.0373735426411721,9,0
158474,0.02273038982297626,5,1
276023,0.01703090421645581,3,0
131551,0.03192838399670328,8,0
547456,0.024109498950888986,5,0
284274,0.017941341866464233,3,1
63694,0.018174330611259226,3,0
213099,0.024109498950888986,5,0
111778,0.007320348236667884,0,1
4388,0.04053921486829415,9,1
625630,0.03872046347955138,9,1
212005,0.024895710124699766,6,1
369115,0.007320348236667884,0,0
586203,0.006232294587067866,0,1
296140,0.04276448464058091,9,1
262925,0.0296349585494054,7,0
87678,0.01553694661191457,2,0
347518,0.03366632112381923,8,0
282292,0.01530742026394899,2,1
600637,0.003327728956603493,0,0
293498,0.01931598442165422,4,1
63261,0.03152713266321994,7,0
29702,0.026551704348759253,6,1
115184,0.019431174148847208,4,0
534414,0.020827164907427254,4,0
555259,0.012753960219436644,2,0
410343,0.03192838399670328,8,1
184649,0.02004435839164803,4,0
448535,0.04276448464058091,9,0
217910,0.03612770473601307,8,0
470482,0.03267920663541857,8,1
100538,0.03343943313107489,8,1
188373,0.016917768424763613,3,0
479644,0.005655554703855592,0,0
558881,0.018225218216852856,3,0
58742,0.00998595945623898,1,0
113609,0.025908895285433997,6,0
290920,0.003327728956603493,0,0
524626,0.0454527562455192,9,0
208872,0.04053921486829415,9,1
367001,0.03872046347955138,9,0
564660,0.011000771527675313,1,1
153505,0.008697217867535523,1,0
290238,0.016627712816715934,3,1
311750,0.030016083528848436,7,0
133657,0.01569222356799449,2,1
25782,0.034368820872598516,8,1
511311,0.0051372480543391275,0,1
398576,0.02132108512985792,5,0
87477,0.03380687612076699,8,0
397718,0.01180157036434748,2,1
85872,0.004782231263868342,0,0
501904,0.0373735426411721,9,1
198066,0.032634089066735705,8,0
97350,0.016627712816715934,3,0
63942,0.030218543172262913,7,0
626264,0.01770987305174304,3,0
16811,0.019703459241369736,4,1
220016,0.00998595945623898,1,1
199071,0.024109498950888986,5,0
581545,0.01142697308195334,2,0
267565,0.02041375803314227,4,0
360733,0.00998595945623898,1,1
443763,0.03034302856136628,7,0
427310,0.016627712816715934,3,0
522989,0.03569019913393601,8,1
547351,0.0454527562455192,9,1
344468,0.009962028032739545,1,0
271631,0.021473882406376987,5,0
187807,0.007333493205249009,0,0
138597,0.028621773388671112,7,0
202956,-0.00040937535849538964,0,0
11519,0.024109498950888986,5,0
164356,0.03152713266321994,7,1
85431,0.03034302856136628,7,0
294835,0.023876406332292155,5,1
595656,0.026649769100275778,6,0
135664,0.02946142897179349,7,0
626279,0.021805399142524773,5,1
124698,0.02424143895734776,5,0
525024,0.020941104525908638,5,0
407941,0.005684117815001277,0,0
459981,0.03147252535474193,7,0
514934,0.011000771527675313,1,0
351148,0.001776097752319128,0,0
611999,0.04276448464058091,9,1
636209,0.02866238136379573,7,0
116923,0.017170308226627795,3,0
320531,0.011000771527675313,1,0
166889,0.04354067986835969,9,1
367087,0.00998595945623898,1,0
458473,0.011000771527675313,1,1
431634,0.01770987305174304,3,0
519506,0.011192184640659797,1,0
248329,0.03504815078404505,8,0
296118,0.026551704348759253,6,0
333065,0.03192838399670328,8,0
71717,0.004675949300504079,0,1
129126,0.032288034696430545,8,1
399806,0.017170308226627795,3,1
583062,0.03658023888875073,9,0
234508,0.02328502804366217,5,0
466835,0.023863432743821023,5,0
598465,0.03658023888875073,9,1
360126,0.01872821437879607,4,0
88550,0.024109498950888986,5,0
494442,0.031341220694567073,7,1
16214,0.03192838399670328,8,0
206828,0.019341022010281483,4,1
493051,0.0454527562455192,9,0
186167,-0.003906439116447613,0,1
451395,0.024978197340374597,6,0
552286,0.015867486321059665,2,0
139099,0.014495561786468658,2,0
440924,0.03781883910929085,9,1
510935,0.03192838399670328,8,0
276296,0.030443506651501473,7,0
7220,0.021805399142524773,5,0
399069,0.0454527562455192,9,1
465717,0.004899071125611998,0,0
104952,0.034064572484474975,8,0
73911,0.027649196203061444,6,0
425448,0.021913918934008125,5,0
423954,0.01589353959362777,2,0
476355,0.030963214481040335,7,1
301363,0.01813182679284192,3,0
401536,0.01641008173097147,3,1
555391,0.010240545032019044,1,1
292669,0.03343943313107489,8,1
486432,0.027755235046563187,6,0
80185,0.011192184640659797,1,0
93003,0.03658023888875073,9,0
453727,0.01589012961988906,2,1
323432,0.023122139081309445,5,0
281442,0.025188252959211177,6,0
171552,0.005553686508149358,0,1
317644,0.020683944368546037,4,1
330068,0.016627712816715934,3,1
469666,0.017711434718915786,3,1
95782,0.03658023888875073,9,0
82903,0.01810055326489468,3,1
411653,0.019642875927213477,4,1
629677,0.03380687612076699,8,1
4199,0.009517797736933009,1,0
508156,0.009600321891382768,1,0
549512,0.010715689594199329,1,0
551212,0.03034302856136628,7,1
411756,0.024109498950888986,5,0
447933,0.01903787961035963,4,1
37609,0.014179029162414092,2,0
412248,0.02679777055582727,6,1
481234,0.013370285010479876,2,0
528572,0.004899071125611998,0,1
474240,0.005655554703855592,0,0
624474,0.03506918975437928,8,1
237410,0.004899071125611998,0,0
207114,0.03587946998132385,8,0
547860,0.0033880219912403864,0,1
355821,0.015867486321059665,2,0
86127,0.013425394881860786,2,1
81409,0.01199885286283131,2,0
435721,0.016260022110527184,3,1
195410,0.022141491355649967,5,1
160216,0.008952911707094946,1,0
11064,0.045820245216770694,9,1
592756,0.008450978898367933,1,0
579350,0.01569222356799449,2,0
23418,0.04276448464058091,9,0
223737,0.01844208480285725,4,1
243036,0.02424143895734776,5,1
418520,0.014122054465979583,2,1
265818,0.005417123321118933,0,1
219717,0.01553694661191457,2,1
133470,0.018690274080635505,4,0
399767,0.01324485900002953,2,0
3503,0.016574523109520845,3,0
96885,0.016627712816715934,3,1
249252,0.018531836437580274,4,0
92508,0.02920535801152868,7,0
11013,0.020601133716470044,4,1
518478,0.03688380600253277,9,1
100130,0.021805399142524773,5,0
230781,0.018891600763889294,4,1
97488,0.032521333447895706,8,1
182388,0.018183493387362026,3,1
168824,0.03343943313107489,8,1
557940,0.0120139566884096,2,1
80951,0.0041625163425557665,0,0
45676,0.024109498950888986,5,0
352489,0.014379080485517559,2,0
453731,0.02196020782827196,5,1
163318,0.014809591854500925,2,1
125232,0.02679777055582727,6,0
519690,0.024325987593640463,6,0
479317,0.03872046347955138,9,0
394969,0.04276448464058091,9,1
261104,0.010480901152905786,1,0
322368,0.012615737151312423,2,0
105064,0.01749786345943921,3,0
159195,0.019809180362374057,4,1
255244,0.008086853762743929,1,1
395356,0.03343943313107489,8,0
236134,0.007320348236667884,0,1
335504,0.014379080485517559,2,1
283970,0.007495097035463583,0,0
30253,0.01553694661191457,2,1
348667,0.006366838191609658,0,0
486102,0.004138844629955674,0,0
291650,0.010715689594199329,1,0
44425,0.02041907292004147,4,1
411043,0.011000771527675313,1,0
572354,0.016660031755265425,3,0
213749,0.028215766344919846,7,0
331389,0.008058803117190538,1,0
55828,0.005655554703855592,0,0
394895,0.00827006310715861,1,1
456731,0.004782231263868342,0,0
560688,0.03034302856136628,7,0
348108,0.01553694661191457,2,0
242519,0.021426943193876558,5,0
159534,0.03554944881899191,8,1
156110,0.008831397371039384,1,1
332173,0.015442231824374986,2,0
111378,0.04510583063741169,9,0
482606,0.008058803117190538,1,0
294259,0.008632738685781072,1,0
225885,0.018690274080635505,4,0
628941,0.024109498950888986,5,1
195597,0.01810055326489468,3,1
573691,0.030016083528848436,7,1
139901,0.017170308226627795,3,1
537155,0.011000771527675313,1,0
133004,0.03364622390344291,8,0
96404,0.014179029162414092,2,0
28213,0.012335463285807424,2,0
236260,0.034064572484474975,8,0
483614,0.008058803117190538,1,0
592407,0.029563686865207217,7,1
278063,0.018632813524919634,4,1
240389,0.03380687612076699,8,0
221215,0.009069486683761951,1,1
3693,-0.00026854220544281215,0,1
23827,0.017878415603155173,3,0
471443,0.007333493205249009,0,1
502635,0.019902174226975766,4,0
103495,0.008427031532131701,1,0
314591,0.018690274080635505,4,0
152088,0.02161201726102785,5,1
8437,-0.00026854220544281215,0,0
568499,0.022369679075910753,5,0
613462,0.014122054465979583,2,0
626967,0.007527049695913224,0,1
434882,0.038109446783955614,9,0
612333,0.015249381050738864,2,0
453780,0.03506918975437928,8,1
360160,0.005026736354078021,0,0
39040,0.02920535801152868,7,1
248982,0.018632813524919634,4,1
427125,0.02424143895734776,5,0
47989,0.013376135420035684,2,0
186634,0.024993943763624238,6,1
346065,0.008058803117190538,1,0
49121,0.03152713266321994,7,0
60978,0.034677013973201776,8,1
503332,0.01859742457502689,4,1
4568,0.030337467807999674,7,0
